Time(s),Filtered_ECG(mV),R_Peak
-3.4653,7.494384,0
-3.4612,-4.236693,0
-3.4572,-8.743489,0
-3.4532,-0.279573,0
-3.4492,10.142747,0
-3.4452,7.317134,0
-3.4412,-4.413232,0
-3.4372,-8.620245,0
-3.4332,0.297715,0
-3.4292,10.546932,0
-3.4252,7.258031,0
-3.4212,-4.687193,0
-3.4171,-8.989799,0
-3.4131,-0.111245,0
-3.4091,10.008480,0
-3.4058,6.636488,0
-3.4008,-5.169666,0
-3.3968,-9.430940,0
-3.3862,-0.042400,0
-3.3862,10.714854,0
-3.3852,7.151045,0
-3.3812,-5.066903,0
-3.3772,-9.245859,0
-3.3727,-0.367343,0
-3.3687,9.794723,0
-3.3655,6.254910,0
-3.3605,-5.436917,0
-3.3572,-9.313089,0
-3.3530,0.027343,0
-3.3490,10.115661,0
-3.3450,6.309703,0
-3.3410,-5.807388,0
-3.3370,-10.025668,0
-3.3329,-0.763081,0
-3.3289,9.734298,0
-3.3249,6.142786,0
-3.3199,-5.676612,0
-3.3099,-9.493656,0
-3.3089,-0.615144,0
-3.3079,9.087043,0
-3.3049,4.843924,0
-3.3009,-7.020831,0
-3.2969,-10.534116,0
-3.2924,-0.680362,0
-3.2894,9.898351,0
-3.2844,6.215998,0
-3.2814,-5.642236,0
-3.2764,-9.412927,0
-3.2732,-0.060789,0
-3.2690,9.740312,0
-3.2650,5.543687,0
-3.2610,-6.237831,0
-3.2565,-9.703980,0
-3.2525,-0.353280,0
-3.2475,9.596906,0
-3.2300,5.771640,0
-3.2280,-5.841101,0
-3.2280,-9.265075,0
-3.2270,0.039658,0
-3.2270,9.664859,0
-3.2250,5.521091,0
-3.2206,-5.858311,0
-3.2166,-8.293355,0
-3.2126,2.501821,0
-3.2085,13.331788,1
-3.2053,9.415779,0
-3.2002,-3.138485,0
-3.1962,-7.569133,0
-3.1931,0.683839,0
-3.1891,9.425841,1
-3.1851,4.638171,0
-3.1811,-7.467417,0
-3.1761,-10.542061,0
-3.1726,-0.683579,0
-3.1666,9.286615,0
-3.1556,4.986810,0
-3.1546,-6.964664,0
-3.1536,-10.176874,0
-3.1526,-0.551309,0
-3.1482,9.074873,0
-3.1442,4.623332,0
-3.1402,-7.198368,0
-3.1362,-10.185980,0
-3.1322,-0.453496,0
-3.1282,9.092280,0
-3.1242,4.533278,0
-3.1202,-7.173608,0
-3.1162,-9.986716,0
-3.1122,-0.087672,0
-3.1082,9.063529,0
-3.1042,4.189141,0
-3.1001,-7.592167,0
-3.0961,-10.271018,0
-3.0916,-0.364216,0
-3.0885,8.989907,0
-3.0760,4.179991,0
-3.0760,-7.681818,0
-3.0760,-10.675940,0
-3.0730,-0.954718,0
-3.0690,8.452079,0
-3.0640,3.802653,0
-3.0610,-7.962548,0
-3.0567,-10.775237,0
-3.0527,-0.782634,0
-3.0487,8.512769,0
-3.0447,3.620004,0
-3.0410,-8.050878,0
-3.0359,-10.363978,0
-3.0319,0.009241,0
-3.0289,9.317057,0
-3.0241,4.189240,0
-3.0201,-7.712744,0
-3.0161,-10.405925,0
-3.0081,-0.402082,0
-3.0021,8.761049,0
-3.0021,3.748216,0
-3.0001,-7.853250,0
-2.9961,-9.936321,0
-2.9926,0.429355,0
-2.9886,9.807792,0
-2.9846,4.910388,0
-2.9806,-6.500350,0
-2.9761,-8.564480,0
-2.9721,1.865517,0
-2.9680,11.196197,0
-2.9640,6.160080,0
-2.9600,-5.441703,0
-2.9560,-7.797558,0
-2.9520,2.334218,0
-2.9480,11.616241,0
-2.9430,6.635889,0
-2.9323,-5.258386,0
-2.9303,-7.350434,0
-2.9293,3.122381,0
-2.9283,12.094304,1
-2.9243,6.519674,0
-2.9203,-5.385375,0
-2.9163,-7.490605,0
-2.9123,2.753760,0
-2.9083,11.688303,0
-2.9043,6.291201,0
-2.9003,-5.500827,0
-2.8963,-7.735599,0
-2.8928,2.300238,0
-2.8878,10.669828,0
-2.8848,4.933415,0
-2.8799,-6.885027,0
-2.8759,-8.890593,0
-2.8719,1.231950,0
-2.8679,9.908936,0
-2.8639,4.334366,0
-2.8549,-7.073415,0
-2.8479,-8.918661,0
-2.8479,1.375976,0
-2.8469,9.888700,0
-2.8439,4.127075,0
-2.8405,-7.609645,0
-2.8362,-9.383620,0
-2.8323,1.226998,0
-2.8277,9.806794,0
-2.8238,3.968044,0
-2.8198,-7.668587,0
-2.8158,-9.296921,0
-2.8118,1.521055,0
-2.8078,10.188805,0
-2.8038,4.314692,0
-2.7998,-7.412030,0
-2.7968,-8.973077,0
-2.7922,1.451333,0
-2.7862,10.001614,0
-2.7728,4.135274,0
-2.7718,-7.452136,0
-2.7718,-8.876241,0
-2.7708,1.702839,0
-2.7688,9.956883,0
-2.7643,3.901834,0
-2.7603,-7.905946,0
-2.7563,-9.553368,0
-2.7523,1.259508,0
-2.7480,9.930125,0
-2.7436,3.918238,0
-2.7406,-7.649577,0
-2.7366,-8.811398,0
-2.7316,2.087647,0
-2.7286,10.539366,0
-2.7236,4.428010,0
-2.7206,-7.261777,0
-2.7146,-8.802233,0
-2.7072,1.756793,0
-2.7024,9.534552,0
-2.7014,3.142233,0
-2.7004,-8.185031,0
-2.6964,-9.130111,0
-2.6919,1.592717,0
-2.6879,9.499833,0
-2.6839,3.093205,0
-2.6799,-8.240910,0
-2.6759,-9.406623,0
-2.6719,1.411846,0
-2.6679,9.587042,0
-2.6629,3.349981,0
-2.6599,-8.213585,0
-2.6559,-9.189489,0
-2.6519,1.553967,0
-2.6479,9.475144,0
-2.6439,2.996253,0
-2.6399,-8.773020,0
-2.6359,-9.813178,0
-2.6249,1.182380,0
-2.6239,9.206639,0
-2.6239,3.133654,0
-2.6199,-8.031802,0
-2.6159,-8.834989,0
-2.6119,2.113400,0
-2.6079,9.921787,0
-2.6039,3.164183,0
-2.5999,-8.453398,0
-2.5954,-9.075153,0
-2.5924,2.307935,0
-2.5874,10.241485,0
-2.5844,3.549602,0
-2.5794,-7.999429,0
-2.5764,-8.844465,0
-2.5714,1.868905,0
-2.5674,9.246035,0
-2.5634,2.041945,0
-2.5594,-9.667833,0
-2.5554,-10.136586,0
-2.5444,1.524128,0
-2.5434,9.795489,0
-2.5434,3.470362,0
-2.5394,-7.802177,0
-2.5354,-8.515865,0
-2.5314,2.572991,0
-2.5274,10.031400,0
-2.5234,2.988752,0
-2.5194,-8.291982,0
-2.5154,-8.544431,0
-2.5114,2.549448,0
-2.5074,10.011269,0
-2.5034,3.197025,0
-2.4994,-8.237378,0
-2.4954,-8.673586,0
-2.4919,2.795531,0
-2.4879,10.321081,0
-2.4829,3.277290,0
-2.4719,-7.747348,0
-2.4709,-7.575467,0
-2.4699,4.726593,0
-2.4679,13.283194,1
-2.4639,6.998709,0
-2.4599,-4.336777,0
-2.4559,-5.453229,0
-2.4519,4.258125,0
-2.4479,10.062361,0
-2.4439,2.163268,0
-2.4399,-9.172682,0
-2.4359,-8.984530,0
-2.4319,2.433341,0
-2.4279,9.655351,0
-2.4239,2.456095,0
-2.4199,-8.926610,0
-2.4159,-9.169412,0
-2.4109,1.997519,0
-2.3998,9.368748,0
-2.3988,2.428534,0
-2.3988,-8.401832,0
-2.3953,-8.265005,0
-2.3913,2.855960,0
-2.3873,9.676366,0
-2.3833,2.144952,0
-2.3793,-9.201062,0
-2.3753,-8.984625,0
-2.3713,2.612354,0
-2.3673,9.775165,0
-2.3633,2.481413,0
-2.3593,-8.520944,0
-2.3553,-8.204380,0
-2.3513,3.111416,0
-2.3473,9.807348,0
-2.3433,2.324331,0
-2.3393,-8.540825,0
-2.3343,-8.386316,0
-2.3223,2.727092,0
-2.3213,9.204795,0
-2.3213,1.650995,0
-2.3193,-8.870644,0
-2.3153,-7.839385,0
-2.3113,3.679838,0
-2.3073,10.329676,0
-2.3039,2.342214,0
-2.2990,-9.056327,0
-2.2952,-8.898054,0
-2.2912,2.331503,0
-2.2870,8.856805,0
-2.2830,1.266828,0
-2.2790,-9.626951,0
-2.2750,-8.909130,0
-2.2710,3.176677,0
-2.2670,9.946527,0
-2.2636,2.264786,0
-2.2596,-8.813462,0
-2.2546,-8.149107,0
-2.2426,3.359640,0
-2.2426,9.620796,0
-2.2416,1.972057,0
-2.2396,-8.169488,0
-2.2356,-6.678171,0
-2.2316,5.248065,0
-2.2276,11.620190,0
-2.2236,3.728556,0
-2.2196,-7.001729,0
-2.2156,-5.969783,0
-2.2116,5.707200,0
-2.2077,11.872137,0
-2.2037,3.945276,0
-2.1992,-6.643898,0
-2.1952,-5.434911,0
-2.1916,6.375349,0
-2.1876,12.617127,1
-2.1836,4.540713,0
-2.1796,-6.002244,0
-2.1756,-4.852586,0
-2.1646,6.490062,0
-2.1636,12.153683,0
-2.1636,3.805464,0
-2.1596,-7.048266,0
-2.1556,-5.886690,0
-2.1516,5.628366,0
-2.1476,11.248756,0
-2.1436,2.705131,0
-2.1396,-8.179534,0
-2.1356,-6.962964,0
-2.1306,4.517951,0
-2.1276,10.266504,0
-2.1236,1.924408,0
-2.1186,-8.762009,0
-2.1146,-7.514537,0
-2.1116,4.155789,0
-2.1076,9.948632,0
-2.1016,1.475641,0
-2.0911,-8.956584,0
-2.0911,-6.932546,0
-2.0901,5.067707,0
-2.0871,10.561250,0
-2.0831,1.725718,0
-2.0791,-9.030584,0
-2.0751,-7.361064,0
-2.0711,4.444542,0
-2.0671,9.939376,0
-2.0631,1.637355,0
-2.0591,-8.572716,0
-2.0551,-6.764817,0
-2.0511,5.123158,0
-2.0471,10.471705,0
-2.0431,1.861533,0
-2.0391,-8.579277,0
-2.0341,-6.632849,0
-2.0311,5.273402,0
-2.0201,10.819289,0
-2.0201,2.183086,0
-2.0191,-8.186279,0
-2.0151,-6.305113,0
-2.0111,5.559293,0
-2.0071,10.880073,1
-2.0031,2.215078,0
-1.9991,-8.171839,0
-1.9946,-6.357660,0
-1.9916,5.030482,0
-1.9873,9.859138,0
-1.9833,0.940496,0
-1.9793,-9.393688,0
-1.9753,-7.334080,0
-1.9713,4.672067,0
-1.9673,9.900527,0
-1.9633,1.140374,0
-1.9533,-9.268899,0
-1.9523,-7.125952,0
-1.9513,4.852542,0
-1.9473,10.038586,0
-1.9433,1.380330,0
-1.9393,-8.848821,0
-1.9343,-6.809498,0
-1.9313,4.960524,0
-1.9273,9.783877,0
-1.9233,0.992420,0
-1.9193,-9.109933,0
-1.9153,-6.782777,0
-1.9113,4.972382,0
-1.9073,9.566366,0
-1.9023,0.898126,0
-1.8993,-8.650882,0
-1.8948,-6.312991,0
-1.8903,5.381227,0
-1.8790,9.858444,0
-1.8770,0.806701,0
-1.8770,-9.111586,0
-1.8750,-6.473525,0
-1.8710,5.481011,0
-1.8670,10.051901,0
-1.8630,0.927355,0
-1.8590,-8.967594,0
-1.8550,-6.255724,0
-1.8510,5.586461,0
-1.8470,9.903178,0
-1.8430,0.619808,0
-1.8390,-9.523976,0
-1.8350,-7.389636,0
-1.8310,4.452837,0
-1.8270,9.127153,0
-1.8230,0.446810,0
-1.8190,-8.674693,0
-1.8080,-5.676670,0
-1.8070,6.157735,0
-1.8070,10.030771,0
-1.8030,0.267180,0
-1.7990,-9.509777,0
-1.7945,-6.356028,0
-1.7905,5.561703,0
-1.7870,9.711039,0
-1.7830,0.405177,0
-1.7790,-9.384845,0
-1.7750,-6.414492,0
-1.7710,5.651701,0
-1.7670,9.869723,0
-1.7630,0.474430,0
-1.7590,-9.559455,0
-1.7550,-6.844364,0
-1.7500,5.294798,0
-1.7470,10.348048,0
-1.7410,2.678366,0
-1.7280,-5.767487,0
-1.7280,-2.492534,0
-1.7280,8.456112,0
-1.7270,10.909129,1
-1.7230,0.277458,0
-1.7190,-9.877728,0
-1.7150,-6.789346,0
-1.7110,5.133735,0
-1.7070,8.826650,0
-1.7030,-0.829306,0
-1.6985,-10.482201,0
-1.6950,-7.147657,0
-1.6900,4.942662,0
-1.6870,8.693020,0
-1.6820,-0.910392,0
-1.6790,-10.233778,0
-1.6750,-6.679855,0
-1.6705,5.176041,0
-1.6665,8.510551,0
-1.6625,-0.996283,0
-1.6585,-10.006216,0
-1.6535,-6.336360,0
-1.6475,5.473980,0
-1.6425,8.662711,0
-1.6415,-0.925658,0
-1.6385,-10.159282,0
-1.6335,-6.596232,0
-1.6295,5.469836,0
-1.6265,8.822563,1
-1.6225,-0.926744,0
-1.6185,-10.089599,0
-1.6145,-6.482126,0
-1.6105,5.249447,0
-1.6065,8.461325,0
-1.6025,-1.217332,0
-1.5985,-10.314330,0
-1.5940,-6.526018,0
-1.5910,5.524836,0
-1.5860,8.726032,0
-1.5820,-1.060644,0
-1.5710,-10.213493,0
-1.5700,-6.390675,0
-1.5700,5.557415,0
-1.5660,8.780918,0
-1.5620,-1.175312,0
-1.5587,-10.399510,0
-1.5547,-6.626718,0
-1.5507,5.390311,0
-1.5467,8.174834,0
-1.5427,-1.778330,0
-1.5387,-10.415935,0
-1.5347,-6.290374,0
-1.5307,5.670663,0
-1.5267,8.490149,0
-1.5227,-1.338036,0
-1.5187,-9.940835,0
-1.5137,-5.563108,0
-1.5107,6.568099,0
-1.5067,9.472783,0
-1.4942,-0.388687,0
-1.4932,-9.056980,0
-1.4932,-4.862484,0
-1.4902,7.274837,0
-1.4862,10.090492,0
-1.4822,0.208112,0
-1.4782,-8.191623,0
-1.4742,-3.773097,0
-1.4702,8.414036,0
-1.4662,11.363569,0
-1.4622,1.426980,0
-1.4582,-7.185294,0
-1.4542,-2.945848,0
-1.4502,8.522409,0
-1.4462,10.720977,0
-1.4422,0.441893,0
-1.4382,-8.278237,0
-1.4342,-3.916216,0
-1.4302,7.706539,0
-1.4252,9.615724,0
-1.4132,-0.942697,0
-1.4122,-9.596437,0
-1.4122,-4.814647,0
-1.4102,7.032704,0
-1.4062,8.993244,0
-1.4022,-1.478573,0
-1.3982,-9.905535,0
-1.3946,-5.192072,0
-1.3906,6.603210,0
-1.3866,8.486384,0
-1.3816,-1.931482,0
-1.3786,-10.626392,0
-1.3736,-6.070063,0
-1.3706,5.960255,0
-1.3656,8.439424,0
-1.3616,-1.617030,0
-1.3546,-9.845232,0
-1.3476,-5.004340,0
-1.3426,6.696402,0
-1.3416,8.430270,0
-1.3416,-2.145889,0
-1.3386,-10.377475,0
-1.3346,-5.136461,0
-1.3296,7.170959,0
-1.3256,9.233002,1
-1.3225,-1.333829,0
-1.3185,-9.823565,0
-1.3135,-4.839207,0
-1.3105,7.229430,0
-1.3055,9.070429,0
-1.3025,-1.195940,0
-1.2975,-9.397794,0
-1.2940,-4.411854,0
-1.2900,7.562838,0
-1.2860,9.121765,0
-1.2820,-1.490551,0
-1.2720,-9.636013,0
-1.2710,-4.652877,0
-1.2700,6.931113,0
-1.2660,8.499619,0
-1.2620,-2.060059,0
-1.2580,-10.048685,0
-1.2540,-4.734996,0
-1.2500,7.198286,0
-1.2460,8.638948,0
-1.2420,-2.065612,0
-1.2380,-10.161549,0
-1.2340,-4.830549,0
-1.2300,7.094584,0
-1.2260,8.359975,0
-1.2220,-2.159657,0
-1.2180,-9.799241,0
-1.2140,-4.382944,0
-1.2100,7.314469,0
-1.2060,8.435596,0
-1.1945,-2.439938,0
-1.1940,-10.291945,0
-1.1940,-4.815873,0
-1.1900,7.161662,0
-1.1860,8.418153,0
-1.1820,-2.739663,0
-1.1780,-11.059229,0
-1.1740,-5.722564,0
-1.1700,6.143360,0
-1.1660,7.510816,0
-1.1620,-2.823167,0
-1.1575,-10.045764,0
-1.1535,-3.830572,0
-1.1495,8.156651,0
-1.1455,8.860076,0
-1.1415,-2.255633,0
-1.1375,-9.999585,0
-1.1335,-4.222536,0
-1.1285,7.759509,0
-1.1255,8.491735,0
-1.1155,-2.370974,0
-1.1145,-9.988012,0
-1.1135,-4.215816,0
-1.1095,7.795893,0
-1.1055,9.006464,0
-1.1015,-1.914613,0
-1.0975,-9.818186,0
-1.0940,-4.121603,0
-1.0899,7.695625,0
-1.0859,9.147538,0
-1.0819,-0.520432,0
-1.0779,-6.768464,0
-1.0739,-0.332250,0
-1.0699,11.053856,1
-1.0659,10.587021,0
-1.0619,-1.601215,0
-1.0569,-10.160481,0
-1.0449,-4.825886,0
-1.0449,6.740169,0
-1.0449,7.403896,0
-1.0419,-3.204811,0
-1.0379,-10.381424,0
-1.0339,-4.210856,0
-1.0299,7.619532,0
-1.0259,7.933614,0
-1.0209,-3.033992,0
-1.0179,-10.317905,0
-1.0139,-4.526763,0
-1.0099,6.715205,0
-1.0059,6.919504,0
-1.0019,-3.888704,0
-0.9979,-10.744998,0
-0.9934,-4.222747,0
-0.9894,7.407152,0
-0.9854,7.664355,0
-0.9744,-3.344083,0
-0.9734,-10.360978,0
-0.9734,-4.103128,0
-0.9694,7.399722,0
-0.9654,7.357916,0
-0.9614,-3.521102,0
-0.9574,-10.362089,0
-0.9534,-3.794826,0
-0.9494,7.642487,0
-0.9454,7.382953,0
-0.9414,-3.897239,0
-0.9374,-10.688886,0
-0.9334,-4.317808,0
-0.9294,7.265621,0
-0.9254,7.159627,0
-0.9214,-3.992485,0
-0.9174,-10.612380,0
-0.9074,-3.928593,0
-0.9064,7.671169,0
-0.9054,7.228002,0
-0.9014,-4.294857,0
-0.8974,-10.744775,0
-0.8939,-3.906945,0
-0.8899,7.603702,0
-0.8859,7.221249,0
-0.8819,-4.133558,0
-0.8779,-10.923303,0
-0.8729,-4.078490,0
-0.8699,7.563694,0
-0.8657,7.283290,0
-0.8617,-3.793762,0
-0.8577,-10.272306,0
-0.8537,-3.377324,0
-0.8497,8.276458,0
-0.8457,7.939110,0
-0.8417,-2.842003,0
-0.8377,-8.822107,0
-0.8337,-1.715189,0
-0.8227,9.417814,0
-0.8227,8.759051,0
-0.8217,-2.381523,0
-0.8177,-8.285286,0
-0.8137,-0.771791,0
-0.8097,10.564307,1
-0.8057,9.523348,0
-0.8017,-2.223966,0
-0.7977,-8.657871,0
-0.7932,-1.347598,0
-0.7892,10.201349,0
-0.7852,9.319129,0
-0.7812,-2.286175,0
-0.7772,-8.777307,0
-0.7732,-1.692525,0
-0.7692,9.554558,1
-0.7652,8.532195,0
-0.7612,-2.957275,0
-0.7572,-9.222950,0
-0.7422,-2.015328,0
-0.7402,9.097154,0
-0.7402,7.654023,0
-0.7392,-3.808020,0
-0.7372,-9.788942,0
-0.7331,-2.534029,0
-0.7287,8.560100,0
-0.7257,7.178830,0
-0.7207,-4.408677,0
-0.7177,-10.548567,0
-0.7137,-3.045043,0
-0.7097,8.156797,0
-0.7057,6.798206,0
-0.7012,-4.797156,0
-0.6972,-10.750130,0
-0.6927,-3.124309,0
-0.6897,8.188456,0
-0.6847,6.873573,0
-0.6816,-4.360298,0
-0.6767,-10.234695,0
-0.6617,-2.834473,0
-0.6607,8.165183,0
-0.6607,6.573448,0
-0.6597,-4.900805,0
-0.6567,-10.506024,0
-0.6527,-2.712073,0
-0.6495,8.393588,0
-0.6455,6.635056,0
-0.6415,-4.976440,0
-0.6375,-10.626097,0
-0.6335,-2.897158,0
-0.6295,8.410051,0
-0.6255,6.831937,0
-0.6215,-4.812785,0
-0.6175,-10.533754,0
-0.6135,-2.700763,0
-0.6095,8.371469,0
-0.6055,6.682471,0
-0.6005,-4.798841,0
-0.5879,-10.336723,0
-0.5879,-2.484092,0
-0.5869,8.432925,0
-0.5849,6.450632,0
-0.5809,-5.081227,0
-0.5769,-10.325352,0
-0.5729,-2.309723,0
-0.5689,8.539358,0
-0.5649,6.583626,0
-0.5609,-4.974830,0
-0.5569,-10.234193,0
-0.5529,-2.489222,0
-0.5489,8.563802,0
-0.5449,6.660416,0
-0.5409,-4.737662,0
-0.5369,-9.863464,0
-0.5329,-1.976704,0
-0.5289,8.559414,0
-0.5249,6.338353,0
-0.5207,-5.269138,0
-0.5104,-10.360863,0
-0.5092,-2.191144,0
-0.5092,8.456017,0
-0.5052,6.214420,0
-0.5012,-4.951206,0
-0.4972,-9.636060,0
-0.4938,-1.633182,0
-0.4883,8.853824,0
-0.4853,6.174427,0
-0.4813,-5.896730,0
-0.4773,-11.225600,0
-0.4733,-3.371770,0
-0.4693,7.371268,0
-0.4653,5.612724,0
-0.4613,-5.382930,0
-0.4563,-9.813729,0
-0.4533,-1.346411,0
-0.4473,9.045620,0
-0.4373,6.207220,0
-0.4363,-5.559974,0
-0.4363,-10.262109,0
-0.4333,-1.842177,0
-0.4283,8.894497,0
-0.4253,6.461554,0
-0.4203,-4.955941,0
-0.4173,-9.538795,0
-0.4123,-1.086759,0
-0.4093,9.406401,1
-0.4043,6.395075,0
-0.4013,-5.586920,0
-0.3963,-10.621425,0
-0.3928,-2.288118,0
-0.3888,8.649195,0
-0.3848,6.934733,0
-0.3808,-3.124336,0
-0.3768,-5.958458,0
-0.3728,3.074036,0
-0.3688,12.749548,1
-0.3626,8.472333,0
-0.3536,-4.578082,0
-0.3526,-9.954698,0
-0.3526,-1.880372,0
-0.3486,8.340497,0
-0.3446,5.319847,0
-0.3406,-5.937709,0
-0.3366,-10.208201,0
-0.3331,-1.544450,0
-0.3284,8.623994,0
-0.3250,5.613966,0
-0.3207,-5.830782,0
-0.3163,-9.991911,0
-0.3123,-1.396483,0
-0.3088,8.846542,0
-0.3043,5.799722,0
-0.3013,-5.587328,0
-0.2967,-9.516863,0
-0.2932,-0.866378,0
-0.2878,9.199079,0
-0.2793,5.802386,0
-0.2793,-5.997860,0
-0.2737,-10.212080,0
-0.2727,-1.449162,0
-0.2687,8.633204,0
-0.2647,5.412388,0
-0.2607,-6.024830,0
-0.2567,-9.622582,0
-0.2527,-0.496509,0
-0.2487,9.235439,0
-0.2447,5.384445,0
-0.2407,-6.498887,0
-0.2367,-10.427766,0
-0.2327,-1.404628,0
-0.2283,8.566974,0
-0.2240,4.752071,0
-0.2210,-6.878889,0
-0.2160,-10.530257,0
-0.2130,-1.482109,0
-0.2025,8.433866,0
-0.1975,4.894290,0
-0.1975,-6.578523,0
-0.1965,-10.012769,0
-0.1925,-1.085137,0
-0.1885,8.417095,0
-0.1845,4.796455,0
-0.1805,-6.280409,0
-0.1765,-9.031476,0
-0.1725,0.754895,0
-0.1683,10.638762,0
-0.1643,6.443445,0
-0.1603,-5.452708,0
-0.1560,-9.066948,0
-0.1530,0.368224,0
-0.1480,10.339668,0
-0.1450,6.623521,0
-0.1400,-4.643215,0
-0.1360,-7.524150,0
-0.1209,2.080423,0
-0.1209,11.916645,0
-0.1199,7.726920,0
-0.1199,-3.948433,0
-0.1159,-6.967203,0
-0.1119,2.589815,0
-0.1079,12.083622,0
-0.1039,7.780234,0
-0.0999,-3.752393,0
-0.0969,-6.749249,0
-0.0923,2.926483,0
-0.0883,12.404071,0
-0.0843,7.732764,0
-0.0803,-4.178717,0
-0.0763,-7.281981,0
-0.0723,2.187080,0
-0.0683,11.362248,0
-0.0643,6.740061,0
-0.0603,-4.838651,0
-0.0553,-7.528025,0
-0.0433,2.126406,0
-0.0423,11.037001,0
-0.0423,5.787677,0
-0.0403,-6.245336,0
-0.0363,-9.205607,0
-0.0323,0.678364,0
-0.0283,10.193376,0
-0.0243,5.518501,0
-0.0203,-6.219270,0
-0.0163,-9.040757,0
-0.0123,1.012098,0
-0.0080,10.384593,0
-0.0040,5.372830,0
0.0000,-6.617240,0
