Time(s),Filtered_ECG(mV),R_Peak
-3.5895,-0.257616,0
-3.5855,-0.368250,0
-3.5807,-0.505511,0
-3.5773,-0.575539,0
-3.5733,-0.511101,0
-3.5688,-0.313936,0
-3.5648,-0.053667,0
-3.5615,0.168688,0
-3.5571,0.268161,0
-3.5531,0.211990,0
-3.5491,0.033294,0
-3.5448,-0.180515,0
-3.5408,-0.322690,0
-3.5298,-0.316603,0
-3.5288,-0.159397,0
-3.5288,0.067195,0
-3.5248,0.235183,0
-3.5208,0.244791,0
-3.5168,0.091831,0
-3.5128,-0.120356,0
-3.5088,-0.241253,0
-3.5048,-0.171950,0
-3.5008,0.064252,0
-3.4968,0.332188,0
-3.4933,0.473662,0
-3.4893,0.414555,0
-3.4853,0.214085,0
-3.4813,0.020454,0
-3.4773,-0.034770,0
-3.4733,0.073469,0
-3.4693,0.253767,0
-3.4653,0.372025,0
-3.4612,0.351097,0
-3.4572,0.222295,0
-3.4532,0.094514,0
-3.4492,0.069812,0
-3.4452,0.171543,0
-3.4412,0.335967,0
-3.4372,0.466036,0
-3.4332,0.499936,0
-3.4292,0.441920,0
-3.4252,0.339208,0
-3.4212,0.233453,0
-3.4171,0.131831,0
-3.4131,0.020141,0
-3.4091,-0.099576,0
-3.4058,-0.186677,0
-3.4008,-0.180922,0
-3.3968,-0.051872,0
-3.3862,0.161197,0
-3.3862,0.355288,0
-3.3852,0.418598,0
-3.3812,0.300138,0
-3.3772,0.046961,0
-3.3727,-0.217507,0
-3.3687,-0.362118,0
-3.3655,-0.322284,0
-3.3605,-0.136283,0
-3.3572,0.076261,0
-3.3530,0.180488,0
-3.3490,0.100543,0
-3.3450,-0.137456,0
-3.3410,-0.416683,0
-3.3370,-0.591109,0
-3.3329,-0.567353,0
-3.3289,-0.363673,0
-3.3249,-0.110390,0
-3.3199,0.015477,0
-3.3099,-0.109199,0
-3.3089,-0.474111,0
-3.3079,-0.927666,0
-3.3049,-1.252323,0
-3.3009,-1.283012,0
-3.2969,-0.998256,0
-3.2924,-0.527906,0
-3.2894,-0.073996,0
-3.2844,0.202718,0
-3.2814,0.257781,0
-3.2764,0.157458,0
-3.2732,0.008934,0
-3.2690,-0.114539,0
-3.2650,-0.199125,0
-3.2610,-0.258550,0
-3.2565,-0.286293,0
-3.2525,-0.244183,0
-3.2475,-0.103064,0
-3.2300,0.102145,0
-3.2280,0.263591,0
-3.2280,0.266833,0
-3.2270,0.096405,0
-3.2270,-0.101571,0
-3.2250,-0.066932,0
-3.2206,0.422878,0
-3.2166,1.384476,0
-3.2126,2.558791,0
-3.2085,3.502856,1
-3.2053,3.804492,0
-3.2002,3.298385,0
-3.1962,2.155616,0
-3.1931,0.794372,0
-3.1891,-0.332549,1
-3.1851,-0.948086,0
-3.1811,-1.044784,0
-3.1761,-0.826926,0
-3.1726,-0.557401,0
-3.1666,-0.411691,0
-3.1556,-0.418822,0
-3.1546,-0.501952,0
-3.1536,-0.568483,0
-3.1526,-0.580269,0
-3.1482,-0.563213,0
-3.1442,-0.565213,0
-3.1402,-0.605420,0
-3.1362,-0.655955,0
-3.1322,-0.666736,0
-3.1282,-0.610162,0
-3.1242,-0.509148,0
-3.1202,-0.426455,0
-3.1162,-0.422727,0
-3.1122,-0.513465,0
-3.1082,-0.655978,0
-3.1042,-0.776373,0
-3.1001,-0.818802,0
-3.0961,-0.783522,0
-3.0916,-0.727434,0
-3.0885,-0.725969,0
-3.0760,-0.821653,0
-3.0760,-0.994297,0
-3.0760,-1.173531,0
-3.0730,-1.285497,0
-3.0690,-1.301621,0
-3.0640,-1.255427,0
-3.0610,-1.215307,0
-3.0567,-1.232209,0
-3.0527,-1.299449,0
-3.0487,-1.353982,0
-3.0447,-1.319673,0
-3.0410,-1.163408,0
-3.0359,-0.925375,0
-3.0319,-0.702127,0
-3.0289,-0.592767,0
-3.0241,-0.642578,0
-3.0201,-0.818781,0
-3.0161,-1.030842,0
-3.0081,-1.179484,0
-3.0021,-1.203243,0
-3.0021,-1.097324,0
-3.0001,-0.899892,0
-2.9961,-0.660501,0
-2.9926,-0.412229,0
-2.9886,-0.161907,0
-2.9846,0.100771,0
-2.9806,0.384856,0
-2.9761,0.682868,0
-2.9721,0.967127,0
-2.9680,1.199673,0
-2.9640,1.351180,0
-2.9600,1.419355,0
-2.9560,1.435770,0
-2.9520,1.454088,0
-2.9480,1.522532,0
-2.9430,1.654680,0
-2.9323,1.817320,0
-2.9303,1.946397,0
-2.9293,1.984539,0
-2.9283,1.917573,1
-2.9243,1.785420,0
-2.9203,1.658305,0
-2.9163,1.592779,0
-2.9123,1.596427,0
-2.9083,1.624360,0
-2.9043,1.608351,0
-2.9003,1.497402,0
-2.8963,1.282937,0
-2.8928,0.995911,0
-2.8878,0.684415,0
-2.8848,0.391731,0
-2.8799,0.148382,0
-2.8759,-0.024481,0
-2.8719,-0.113225,0
-2.8679,-0.119280,0
-2.8639,-0.069551,0
-2.8549,-0.014622,0
-2.8479,-0.007203,0
-2.8479,-0.071633,0
-2.8469,-0.187479,0
-2.8439,-0.303054,0
-2.8405,-0.371588,0
-2.8362,-0.382816,0
-2.8323,-0.364419,0
-2.8277,-0.351913,0
-2.8238,-0.352890,0
-2.8198,-0.337932,0
-2.8158,-0.268671,0
-2.8118,-0.140331,0
-2.8078,-0.000349,0
-2.8038,0.078222,0
-2.7998,0.051845,0
-2.7968,-0.053731,0
-2.7922,-0.154954,0
-2.7862,-0.169577,0
-2.7728,-0.080026,0
-2.7718,0.049058,0
-2.7718,0.115299,0
-2.7708,0.052843,0
-2.7688,-0.119797,0
-2.7643,-0.314023,0
-2.7603,-0.434437,0
-2.7563,-0.440501,0
-2.7523,-0.359981,0
-2.7480,-0.249162,0
-2.7436,-0.138841,0
-2.7406,-0.014641,0
-2.7366,0.152096,0
-2.7316,0.352775,0
-2.7286,0.519363,0
-2.7236,0.557911,0
-2.7206,0.416073,0
-2.7146,0.131213,0
-2.7072,-0.182322,0
-2.7024,-0.401409,0
-2.7014,-0.468865,0
-2.7004,-0.420660,0
-2.6964,-0.348743,0
-2.6919,-0.331293,0
-2.6879,-0.383588,0
-2.6839,-0.461637,0
-2.6799,-0.507101,0
-2.6759,-0.492581,0
-2.6719,-0.433191,0
-2.6679,-0.363715,0
-2.6629,-0.309370,0
-2.6599,-0.277911,0
-2.6559,-0.274851,0
-2.6519,-0.318335,0
-2.6479,-0.430307,0
-2.6439,-0.606119,0
-2.6399,-0.791179,0
-2.6359,-0.894242,0
-2.6249,-0.838453,0
-2.6239,-0.616814,0
-2.6239,-0.308824,0
-2.6199,-0.040655,0
-2.6159,0.087014,0
-2.6119,0.054889,0
-2.6079,-0.071492,0
-2.6039,-0.188386,0
-2.5999,-0.214800,0
-2.5954,-0.128884,0
-2.5924,0.033812,0
-2.5874,0.204957,0
-2.5844,0.307715,0
-2.5794,0.272638,0
-2.5764,0.055021,0
-2.5714,-0.337524,0
-2.5674,-0.819270,0
-2.5634,-1.232058,0
-2.5594,-1.402404,0
-2.5554,-1.232218,0
-2.5444,-0.768399,0
-2.5434,-0.196061,0
-2.5434,0.254260,0
-2.5394,0.432902,0
-2.5354,0.348287,0
-2.5314,0.142455,0
-2.5274,-0.015987,0
-2.5234,-0.042832,0
-2.5194,0.025757,0
-2.5154,0.090898,0
-2.5114,0.087325,0
-2.5074,0.036111,0
-2.5034,0.012532,0
-2.4994,0.063435,0
-2.4954,0.154755,0
-2.4919,0.205651,0
-2.4879,0.188307,0
-2.4829,0.205645,0
-2.4719,0.462365,0
-2.4709,1.123155,0
-2.4699,2.148210,0
-2.4679,3.233371,1
-2.4639,3.924001,0
-2.4599,3.853490,0
-2.4559,2.962937,0
-2.4519,1.558465,0
-2.4479,0.161321,0
-2.4439,-0.762512,0
-2.4399,-1.031104,0
-2.4359,-0.801997,0
-2.4319,-0.434897,0
-2.4279,-0.259908,0
-2.4239,-0.396947,0
-2.4199,-0.725357,0
-2.4159,-1.000882,0
-2.4109,-1.029459,0
-2.3998,-0.785960,0
-2.3988,-0.414654,0
-2.3988,-0.127466,0
-2.3953,-0.073875,0
-2.3913,-0.262189,0
-2.3873,-0.570716,0
-2.3833,-0.830414,0
-2.3793,-0.922524,0
-2.3753,-0.833876,0
-2.3713,-0.644341,0
-2.3673,-0.463368,0
-2.3633,-0.360773,0
-2.3593,-0.335614,0
-2.3553,-0.338657,0
-2.3513,-0.326912,0
-2.3473,-0.307102,0
-2.3433,-0.333576,0
-2.3393,-0.460135,0
-2.3343,-0.681416,0
-2.3223,-0.911216,0
-2.3213,-1.021717,0
-2.3213,-0.923660,0
-2.3193,-0.634411,0
-2.3153,-0.284438,0
-2.3113,-0.052514,0
-2.3073,-0.068569,0
-2.3039,-0.345308,0
-2.2990,-0.779196,0
-2.2952,-1.213780,0
-2.2912,-1.519073,0
-2.2870,-1.637664,0
-2.2830,-1.580226,0
-2.2790,-1.391976,0
-2.2750,-1.125957,0
-2.2710,-0.840294,0
-2.2670,-0.605154,0
-2.2636,-0.491811,0
-2.2596,-0.534512,0
-2.2546,-0.689464,0
-2.2426,-0.831641,0
-2.2426,-0.809626,0
-2.2416,-0.533664,0
-2.2396,-0.038894,0
-2.2356,0.525113,0
-2.2316,0.978138,0
-2.2276,1.212594,0
-2.2236,1.246772,0
-2.2196,1.194394,0
-2.2156,1.177625,0
-2.2116,1.249696,0
-2.2077,1.380858,0
-2.2037,1.508642,0
-2.1992,1.603358,0
-2.1952,1.692021,0
-2.1916,1.822957,0
-2.1876,2.005468,1
-2.1836,2.180523,0
-2.1796,2.251967,0
-2.1756,2.155898,0
-2.1646,1.912207,0
-2.1636,1.614948,0
-2.1636,1.366918,0
-2.1596,1.208671,0
-2.1556,1.096646,0
-2.1516,0.945999,0
-2.1476,0.702961,0
-2.1436,0.389692,0
-2.1396,0.088088,0
-2.1356,-0.122379,0
-2.1306,-0.222942,0
-2.1276,-0.265475,0
-2.1236,-0.328681,0
-2.1186,-0.455799,0
-2.1146,-0.620611,0
-2.1116,-0.744774,0
-2.1076,-0.751588,0
-2.1016,-0.618026,0
-2.0911,-0.392348,0
-2.0911,-0.170292,0
-2.0901,-0.047604,0
-2.0871,-0.075538,0
-2.0831,-0.238775,0
-2.0791,-0.462106,0
-2.0751,-0.641764,0
-2.0711,-0.690341,0
-2.0671,-0.578303,0
-2.0631,-0.351782,0
-2.0591,-0.112266,0
-2.0551,0.037374,0
-2.0511,0.052607,0
-2.0471,-0.025606,0
-2.0431,-0.098360,0
-2.0391,-0.076654,0
-2.0341,0.056555,0
-2.0311,0.236119,0
-2.0201,0.365990,0
-2.0201,0.394202,0
-2.0191,0.352732,0
-2.0151,0.328520,0
-2.0111,0.386217,0
-2.0071,0.504153,1
-2.0031,0.577964,0
-1.9991,0.494255,0
-1.9946,0.219920,0
-1.9916,-0.162561,0
-1.9873,-0.503431,0
-1.9833,-0.682598,0
-1.9793,-0.682691,0
-1.9753,-0.585449,0
-1.9713,-0.499337,0
-1.9673,-0.478538,0
-1.9633,-0.495684,0
-1.9533,-0.483083,0
-1.9523,-0.401014,0
-1.9513,-0.273519,0
-1.9473,-0.164976,0
-1.9433,-0.123665,0
-1.9393,-0.144987,0
-1.9343,-0.185261,0
-1.9313,-0.208744,0
-1.9273,-0.220360,0
-1.9233,-0.252007,0
-1.9193,-0.316473,0
-1.9153,-0.376571,0
-1.9113,-0.365407,0
-1.9073,-0.245784,0
-1.9023,-0.056014,0
-1.8993,0.104652,0
-1.8948,0.146939,0
-1.8903,0.062606,0
-1.8790,-0.066100,0
-1.8770,-0.130648,0
-1.8770,-0.082291,0
-1.8750,0.033264,0
-1.8710,0.123011,0
-1.8670,0.133845,0
-1.8630,0.099963,0
-1.8590,0.103468,0
-1.8550,0.179969,0
-1.8510,0.257136,0
-1.8470,0.194083,0
-1.8430,-0.096100,0
-1.8390,-0.538781,0
-1.8350,-0.905963,0
-1.8310,-0.955163,0
-1.8270,-0.604940,0
-1.8230,-0.011938,0
-1.8190,0.518908,0
-1.8080,0.732502,0
-1.8070,0.585313,0
-1.8070,0.251993,0
-1.8030,-0.021582,0
-1.7990,-0.098885,0
-1.7945,-0.026099,0
-1.7905,0.049058,0
-1.7870,0.030733,0
-1.7830,-0.038908,0
-1.7790,-0.036479,0
-1.7750,0.097887,0
-1.7710,0.267747,0
-1.7670,0.281592,0
-1.7630,0.035928,0
-1.7590,-0.331407,0
-1.7550,-0.467846,0
-1.7500,-0.030332,0
-1.7470,1.039048,0
-1.7410,2.395091,0
-1.7280,3.440723,0
-1.7280,3.667166,0
-1.7280,2.959657,0
-1.7270,1.661362,1
-1.7230,0.354465,0
-1.7190,-0.488083,0
-1.7150,-0.745856,0
-1.7110,-0.642435,0
-1.7070,-0.522589,0
-1.7030,-0.595193,0
-1.6985,-0.823197,0
-1.6950,-1.013535,0
-1.6900,-1.008118,0
-1.6870,-0.816153,0
-1.6820,-0.593661,0
-1.6790,-0.505218,0
-1.6750,-0.590741,0
-1.6705,-0.743384,0
-1.6665,-0.806885,0
-1.6625,-0.705597,0
-1.6585,-0.501797,0
-1.6535,-0.340302,0
-1.6475,-0.331565,0
-1.6425,-0.468254,0
-1.6415,-0.637122,0
-1.6385,-0.710176,0
-1.6335,-0.640332,0
-1.6295,-0.489947,0
-1.6265,-0.377204,1
-1.6225,-0.387316,0
-1.6185,-0.516125,0
-1.6145,-0.682418,0
-1.6105,-0.791528,0
-1.6065,-0.798767,0
-1.6025,-0.728851,0
-1.5985,-0.645214,0
-1.5940,-0.599250,0
-1.5910,-0.598440,0
-1.5860,-0.612244,0
-1.5820,-0.604734,0
-1.5710,-0.566000,0
-1.5700,-0.519939,0
-1.5700,-0.506131,0
-1.5660,-0.551695,0
-1.5620,-0.653284,0
-1.5587,-0.779619,0
-1.5547,-0.890107,0
-1.5507,-0.955791,0
-1.5467,-0.969802,0
-1.5427,-0.943228,0
-1.5387,-0.891975,0
-1.5347,-0.824655,0
-1.5307,-0.738915,0
-1.5267,-0.626680,0
-1.5227,-0.482778,0
-1.5187,-0.310297,0
-1.5137,-0.119888,0
-1.5107,0.074601,0
-1.5067,0.259827,0
-1.4942,0.424247,0
-1.4932,0.559521,0
-1.4932,0.665383,0
-1.4902,0.756924,0
-1.4862,0.867181,0
-1.4822,1.037028,0
-1.4782,1.292172,0
-1.4742,1.619149,0
-1.4702,1.958368,0
-1.4662,2.224772,0
-1.4622,2.348224,0
-1.4582,2.309463,0
-1.4542,2.147231,0
-1.4502,1.930717,0
-1.4462,1.716108,0
-1.4422,1.517856,0
-1.4382,1.313948,0
-1.4342,1.078140,0
-1.4302,0.811510,0
-1.4252,0.547682,0
-1.4132,0.328973,0
-1.4122,0.175334,0
-1.4122,0.073147,0
-1.4102,-0.007704,0
-1.4062,-0.086086,0
-1.4022,-0.158513,0
-1.3982,-0.215797,0
-1.3946,-0.270306,0
-1.3906,-0.362576,0
-1.3866,-0.531681,0
-1.3816,-0.768183,0
-1.3786,-0.991894,0
-1.3736,-1.084983,0
-1.3706,-0.968709,0
-1.3656,-0.671463,0
-1.3616,-0.332282,0
-1.3546,-0.125714,0
-1.3476,-0.152516,0
-1.3426,-0.371093,0
-1.3416,-0.620676,0
-1.3416,-0.723907,0
-1.3386,-0.599722,0
-1.3346,-0.309844,0
-1.3296,-0.009673,0
-1.3256,0.158362,1
-1.3225,0.153253,0
-1.3185,0.047911,0
-1.3135,-0.034732,0
-1.3105,-0.009763,0
-1.3055,0.120197,0
-1.3025,0.281659,0
-1.2975,0.390595,0
-1.2940,0.406987,0
-1.2900,0.346970,0
-1.2860,0.253527,0
-1.2820,0.157199,0
-1.2720,0.059784,0
-1.2710,-0.050438,0
-1.2700,-0.171019,0
-1.2660,-0.272863,0
-1.2620,-0.315654,0
-1.2580,-0.279479,0
-1.2540,-0.187068,0
-1.2500,-0.097379,0
-1.2460,-0.071978,0
-1.2420,-0.135191,0
-1.2380,-0.254372,0
-1.2340,-0.355034,0
-1.2300,-0.364457,0
-1.2260,-0.259059,0
-1.2220,-0.085904,0
-1.2180,0.058749,0
-1.2140,0.085854,0
-1.2100,-0.027504,0
-1.2060,-0.216601,0
-1.1945,-0.366179,0
-1.1940,-0.389338,0
-1.1940,-0.297513,0
-1.1900,-0.207639,0
-1.1860,-0.269592,0
-1.1820,-0.554060,0
-1.1780,-0.977994,0
-1.1740,-1.329289,0
-1.1700,-1.387655,0
-1.1660,-1.067298,0
-1.1620,-0.482961,0
-1.1575,0.112131,0
-1.1535,0.478944,0
-1.1495,0.531993,0
-1.1455,0.369671,0
-1.1415,0.179706,0
-1.1375,0.096339,0
-1.1335,0.119124,0
-1.1285,0.150279,0
-1.1255,0.109676,0
-1.1155,0.022978,0
-1.1145,0.002533,0
-1.1135,0.134827,0
-1.1095,0.375153,0
-1.1055,0.554097,0
-1.1015,0.511609,0
-1.0975,0.261036,0
-1.0940,0.042152,0
-1.0899,0.192984,0
-1.0859,0.908436,0
-1.0819,2.053889,0
-1.0779,3.181082,0
-1.0739,3.758703,0
-1.0699,3.477062,1
-1.0659,2.428512,0
-1.0619,1.047377,0
-1.0569,-0.144145,0
-1.0449,-0.812400,0
-1.0449,-0.939003,0
-1.0449,-0.743202,0
-1.0419,-0.487513,0
-1.0379,-0.317532,0
-1.0339,-0.234268,0
-1.0299,-0.181735,0
-1.0259,-0.148909,0
-1.0209,-0.193358,0
-1.0179,-0.375986,0
-1.0139,-0.677168,0
-1.0099,-0.977726,0
-1.0059,-1.128161,0
-1.0019,-1.052039,0
-0.9979,-0.800417,0
-0.9934,-0.515265,0
-0.9894,-0.333052,0
-0.9854,-0.303372,0
-0.9744,-0.378579,0
-0.9734,-0.469803,0
-0.9734,-0.515516,0
-0.9694,-0.509602,0
-0.9654,-0.479292,0
-0.9614,-0.447124,0
-0.9574,-0.416952,0
-0.9534,-0.391778,0
-0.9494,-0.395076,0
-0.9454,-0.463316,0
-0.9414,-0.609012,0
-0.9374,-0.789180,0
-0.9334,-0.917149,0
-0.9294,-0.919560,0
-0.9254,-0.796330,0
-0.9214,-0.630886,0
-0.9174,-0.534766,0
-0.9074,-0.565888,0
-0.9064,-0.685720,0
-0.9054,-0.792059,0
-0.9014,-0.802625,0
-0.8974,-0.721469,0
-0.8939,-0.633001,0
-0.8899,-0.628329,0
-0.8859,-0.725671,0
-0.8819,-0.852216,0
-0.8779,-0.903175,0
-0.8729,-0.827894,0
-0.8699,-0.669194,0
-0.8657,-0.521516,0
-0.8617,-0.443374,0
-0.8577,-0.400406,0
-0.8537,-0.290921,0
-0.8497,-0.035562,0
-0.8457,0.344284,0
-0.8417,0.728863,0
-0.8377,0.986853,0
-0.8337,1.078253,0
-0.8227,1.087976,0
-0.8227,1.158766,0
-0.8217,1.374268,0
-0.8177,1.685871,0
-0.8137,1.943922,0
-0.8097,2.010825,1
-0.8057,1.867405,0
-0.8017,1.628668,0
-0.7977,1.456966,0
-0.7932,1.441527,0
-0.7892,1.538353,0
-0.7852,1.614488,0
-0.7812,1.557314,0
-0.7772,1.360308,0
-0.7732,1.119720,0
-0.7692,0.950705,1
-0.7652,0.895010,0
-0.7612,0.894661,0
-0.7572,0.848285,0
-0.7422,0.698661,0
-0.7402,0.477718,0
-0.7402,0.274588,0
-0.7392,0.157954,0
-0.7372,0.120217,0
-0.7331,0.089164,0
-0.7287,-0.006237,0
-0.7257,-0.174433,0
-0.7207,-0.356430,0
-0.7177,-0.479099,0
-0.7137,-0.518007,0
-0.7097,-0.514261,0
-0.7057,-0.531415,0
-0.7012,-0.591782,0
-0.6972,-0.650316,0
-0.6927,-0.632016,0
-0.6897,-0.502957,0
-0.6847,-0.313584,0
-0.6816,-0.173343,0
-0.6767,-0.172158,0
-0.6617,-0.309934,0
-0.6607,-0.491751,0
-0.6607,-0.595397,0
-0.6597,-0.560358,0
-0.6567,-0.429714,0
-0.6527,-0.313093,0
-0.6495,-0.300510,0
-0.6455,-0.394528,0
-0.6415,-0.512394,0
-0.6375,-0.554011,0
-0.6335,-0.480633,0
-0.6295,-0.342669,0
-0.6255,-0.236910,0
-0.6215,-0.229258,0
-0.6175,-0.304775,0
-0.6135,-0.383271,0
-0.6095,-0.386016,0
-0.6055,-0.299421,0
-0.6005,-0.185444,0
-0.5879,-0.131470,0
-0.5879,-0.180021,0
-0.5869,-0.293715,0
-0.5849,-0.382689,0
-0.5809,-0.373066,0
-0.5769,-0.263642,0
-0.5729,-0.127496,0
-0.5689,-0.057355,0
-0.5649,-0.095977,0
-0.5609,-0.203577,0
-0.5569,-0.286241,0
-0.5529,-0.264018,0
-0.5489,-0.128805,0
-0.5449,0.049321,0
-0.5409,0.170207,0
-0.5369,0.169953,0
-0.5329,0.058044,0
-0.5289,-0.098139,0
-0.5249,-0.224838,0
-0.5207,-0.287559,0
-0.5104,-0.297215,0
-0.5092,-0.277854,0
-0.5092,-0.229986,0
-0.5052,-0.127535,0
-0.5012,0.043282,0
-0.4972,0.235320,0
-0.4938,0.331573,0
-0.4883,0.201339,0
-0.4853,-0.204584,0
-0.4813,-0.785899,0
-0.4773,-1.312323,0
-0.4733,-1.536246,0
-0.4693,-1.336236,0
-0.4653,-0.798234,0
-0.4613,-0.174861,0
-0.4563,0.257405,0
-0.4533,0.353126,0
-0.4473,0.165303,0
-0.4373,-0.113888,0
-0.4363,-0.290354,0
-0.4363,-0.283645,0
-0.4333,-0.144602,0
-0.4283,0.022122,0
-0.4253,0.155156,0
-0.4203,0.268614,0
-0.4173,0.396562,0
-0.4123,0.508586,0
-0.4093,0.487993,1
-0.4043,0.216031,0
-0.4013,-0.289021,0
-0.3963,-0.793666,0
-0.3928,-0.923195,0
-0.3888,-0.373825,0
-0.3848,0.863064,0
-0.3808,2.422202,0
-0.3768,3.707461,0
-0.3728,4.188915,0
-0.3688,3.679367,1
-0.3626,2.422875,0
-0.3536,0.946107,0
-0.3526,-0.228255,0
-0.3526,-0.828862,0
-0.3486,-0.907507,0
-0.3446,-0.722868,0
-0.3406,-0.540550,0
-0.3366,-0.486848,0
-0.3331,-0.531959,0
-0.3284,-0.577751,0
-0.3250,-0.561140,0
-0.3207,-0.495005,0
-0.3163,-0.433209,0
-0.3123,-0.407546,0
-0.3088,-0.397067,0
-0.3043,-0.352912,0
-0.3013,-0.251664,0
-0.2967,-0.128673,0
-0.2932,-0.062684,0
-0.2878,-0.123493,0
-0.2793,-0.321508,0
-0.2793,-0.593861,0
-0.2737,-0.834221,0
-0.2727,-0.945916,0
-0.2687,-0.888233,0
-0.2647,-0.694605,0
-0.2607,-0.457671,0
-0.2567,-0.289527,0
-0.2527,-0.273224,0
-0.2487,-0.425441,0
-0.2447,-0.689011,0
-0.2407,-0.963211,0
-0.2367,-1.159184,0
-0.2327,-1.248530,0
-0.2283,-1.271752,0
-0.2240,-1.297798,0
-0.2210,-1.362781,0
-0.2160,-1.436492,0
-0.2130,-1.448003,0
-0.2025,-1.354314,0
-0.1975,-1.194980,0
-0.1975,-1.078422,0
-0.1965,-1.097521,0
-0.1925,-1.235579,0
-0.1885,-1.344829,0
-0.1845,-1.232971,0
-0.1805,-0.807942,0
-0.1765,-0.173989,0
-0.1725,0.405188,0
-0.1683,0.666647,0
-0.1643,0.525474,0
-0.1603,0.140478,0
-0.1560,-0.184903,0
-0.1530,-0.199662,0
-0.1480,0.139603,0
-0.1450,0.663466,0
-0.1400,1.129127,0
-0.1360,1.392475,0
-0.1209,1.483463,0
-0.1209,1.539256,0
-0.1199,1.664733,0
-0.1199,1.842628,0
-0.1159,1.965290,0
-0.1119,1.951567,0
-0.1079,1.838751,0
-0.1039,1.762947,0
-0.0999,1.840853,0
-0.0969,2.055586,0
-0.0923,2.250525,0
-0.0883,2.245156,0
-0.0843,1.981421,0
-0.0803,1.578709,0
-0.0763,1.248428,0
-0.0723,1.135100,0
-0.0683,1.212297,0
-0.0643,1.315848,0
-0.0603,1.281940,0
-0.0553,1.071623,0
-0.0433,0.779257,0
-0.0423,0.526649,0
-0.0423,0.345815,0
-0.0403,0.162061,0
-0.0363,-0.104548,0
-0.0323,-0.415761,0
-0.0283,-0.597847,0
-0.0243,-0.472022,0
-0.0203,-0.038040,0
-0.0163,0.451201,0
-0.0123,0.617216,0
-0.0080,0.218780,0
-0.0040,-0.640441,0
0.0000,-1.530049,0
